TOURNAMENT,CLASS,NAME,WIN_FLG,LOSE_FLG
H17-3,大関,千代大海,1,0
H17-3,大関,千代大海,0,1
H17-3,大関,千代大海,0,1
H17-3,大関,千代大海,0,1
H17-3,大関,千代大海,0,1
H17-3,大関,千代大海,0,1
H17-3,大関,魁皇,1,0
H17-3,大関,魁皇,1,0
H17-3,大関,魁皇,1,0
H17-3,大関,魁皇,0,1
H17-3,大関,魁皇,1,0
H17-3,大関,魁皇,1,0
H17-3,大関,魁皇,1,0
H17-3,大関,魁皇,1,0
H17-3,大関,魁皇,1,0
H17-3,大関,魁皇,0,1
H17-3,大関,魁皇,0,1
H17-3,大関,魁皇,1,0
H17-3,大関,魁皇,1,0
H17-3,大関,魁皇,0,1
H17-3,大関,魁皇,0,1
H17-3,大関,栃東,0,1
H17-3,大関,栃東,0,1
H17-3,大関,栃東,1,0
H17-3,大関,栃東,1,0
H17-3,大関,栃東,0,1
H17-3,大関,栃東,1,0
H17-3,大関,栃東,1,0
H17-3,大関,栃東,1,0
H17-3,大関,栃東,0,1
H17-3,大関,栃東,0,1
H17-3,大関,栃東,1,0
H17-3,大関,栃東,1,0
H17-3,大関,栃東,1,0
H17-3,大関,栃東,1,0
H17-3,大関,栃東,1,0
H17-5,大関,魁皇,1,0
H17-5,大関,魁皇,1,0
H17-5,大関,魁皇,1,0
H17-5,大関,魁皇,1,0
H17-5,大関,魁皇,1,0
H17-5,大関,魁皇,0,1
H17-5,大関,栃東,1,0
H17-5,大関,栃東,0,1
H17-5,大関,栃東,1,0
H17-5,大関,栃東,1,0
H17-5,大関,栃東,1,0
H17-5,大関,栃東,0,1
H17-5,大関,栃東,1,0
H17-5,大関,栃東,1,0
H17-5,大関,栃東,1,0
H17-5,大関,栃東,1,0
H17-5,大関,栃東,1,0
H17-5,大関,栃東,1,0
H17-5,大関,栃東,1,0
H17-5,大関,栃東,1,0
H17-5,大関,栃東,0,1
H17-5,大関,千代大海,1,0
H17-5,大関,千代大海,1,0
H17-5,大関,千代大海,1,0
H17-5,大関,千代大海,1,0
H17-5,大関,千代大海,0,1
H17-5,大関,千代大海,1,0
H17-5,大関,千代大海,1,0
H17-5,大関,千代大海,1,0
H17-5,大関,千代大海,1,0
H17-5,大関,千代大海,1,0
H17-5,大関,千代大海,1,0
H17-5,大関,千代大海,0,1
H17-5,大関,千代大海,0,1
H17-5,大関,千代大海,0,1
H17-5,大関,千代大海,0,1
H17-7,大関,栃東,1,0
H17-7,大関,栃東,1,0
H17-7,大関,栃東,1,0
H17-7,大関,栃東,0,1
H17-7,大関,栃東,0,1
H17-7,大関,栃東,1,0
H17-7,大関,栃東,1,0
H17-7,大関,栃東,0,1
H17-7,大関,栃東,1,0
H17-7,大関,栃東,1,0
H17-7,大関,栃東,1,0
H17-7,大関,栃東,0,1
H17-7,大関,栃東,0,1
H17-7,大関,栃東,1,0
H17-7,大関,栃東,0,1
H17-7,大関,千代大海,1,0
H17-7,大関,千代大海,1,0
H17-7,大関,千代大海,0,1
H17-7,大関,千代大海,0,1
H17-7,大関,千代大海,0,1
H17-7,大関,千代大海,1,0
H17-7,大関,千代大海,0,1
H17-7,大関,千代大海,0,1
H17-7,大関,千代大海,0,1
H17-7,大関,魁皇,1,0
H17-7,大関,魁皇,0,1
H17-7,大関,魁皇,1,0
H17-7,大関,魁皇,1,0
H17-7,大関,魁皇,1,0
H17-7,大関,魁皇,0,1
H17-7,大関,魁皇,1,0
H17-7,大関,魁皇,1,0
H17-7,大関,魁皇,1,0
H17-7,大関,魁皇,0,1
H17-7,大関,魁皇,1,0
H17-7,大関,魁皇,1,0
H17-7,大関,魁皇,1,0
H17-7,大関,魁皇,0,1
H17-7,大関,魁皇,0,1
H17-9,大関,魁皇,0,1
H17-9,大関,魁皇,0,1
H17-9,大関,魁皇,0,1
H17-9,大関,魁皇,0,1
H17-9,大関,栃東,1,0
H17-9,大関,栃東,0,1
H17-9,大関,栃東,1,0
H17-9,大関,栃東,1,0
H17-9,大関,栃東,1,0
H17-9,大関,栃東,1,0
H17-9,大関,栃東,1,0
H17-9,大関,栃東,0,1
H17-9,大関,栃東,1,0
H17-9,大関,栃東,1,0
H17-9,大関,栃東,0,1
H17-9,大関,栃東,0,1
H17-9,大関,栃東,1,0
H17-9,大関,栃東,1,0
H17-9,大関,栃東,0,1
H17-9,大関,千代大海,0,1
H17-9,大関,千代大海,0,1
H17-9,大関,千代大海,1,0
H17-9,大関,千代大海,1,0
H17-9,大関,千代大海,1,0
H17-9,大関,千代大海,1,0
H17-9,大関,千代大海,0,1
H17-9,大関,千代大海,1,0
H17-9,大関,千代大海,1,0
H17-9,大関,千代大海,1,0
H17-9,大関,千代大海,1,0
H17-9,大関,千代大海,1,0
H17-9,大関,千代大海,1,0
H17-9,大関,千代大海,0,1
H17-9,大関,千代大海,0,1
H18-1,大関,千代大海,1,0
H18-1,大関,千代大海,1,0
H18-1,大関,千代大海,0,1
H18-1,大関,千代大海,1,0
H18-1,大関,千代大海,1,0
H18-1,大関,千代大海,0,1
H18-1,大関,千代大海,0,1
H18-1,大関,千代大海,0,1
H18-1,大関,栃東,1,0
H18-1,大関,栃東,1,0
H18-1,大関,栃東,1,0
H18-1,大関,栃東,1,0
H18-1,大関,栃東,1,0
H18-1,大関,栃東,1,0
H18-1,大関,栃東,1,0
H18-1,大関,栃東,1,0
H18-1,大関,栃東,0,1
H18-1,大関,栃東,1,0
H18-1,大関,栃東,1,0
H18-1,大関,栃東,1,0
H18-1,大関,栃東,1,0
H18-1,大関,栃東,1,0
H18-1,大関,栃東,1,0
H18-1,大関,魁皇,0,1
H18-1,大関,魁皇,1,0
H18-1,大関,魁皇,0,1
H18-1,大関,魁皇,0,1
H18-1,大関,魁皇,1,0
H18-1,大関,魁皇,1,0
H18-1,大関,魁皇,0,1
H18-1,大関,魁皇,0,1
H18-1,大関,魁皇,0,1
H18-1,大関,琴欧州,0,1
H18-1,大関,琴欧州,1,0
H18-1,大関,琴欧州,1,0
H18-1,大関,琴欧州,1,0
H18-1,大関,琴欧州,0,1
H18-1,大関,琴欧州,1,0
H18-1,大関,琴欧州,1,0
H18-1,大関,琴欧州,1,0
H18-1,大関,琴欧州,1,0
H18-1,大関,琴欧州,1,0
H18-1,大関,琴欧州,1,0
H18-1,大関,琴欧州,1,0
H18-1,大関,琴欧州,0,1
H18-1,大関,琴欧州,0,1
H18-1,大関,琴欧州,0,1
H18-11,大関,千代大海,1,0
H18-11,大関,千代大海,1,0
H18-11,大関,千代大海,1,0
H18-11,大関,千代大海,1,0
H18-11,大関,千代大海,1,0
H18-11,大関,千代大海,1,0
H18-11,大関,千代大海,0,1
H18-11,大関,千代大海,1,0
H18-11,大関,千代大海,1,0
H18-11,大関,千代大海,0,1
H18-11,大関,千代大海,0,1
H18-11,大関,千代大海,1,0
H18-11,大関,千代大海,0,1
H18-11,大関,千代大海,0,1
H18-11,大関,千代大海,0,1
H18-11,大関,栃東,1,0
H18-11,大関,栃東,1,0
H18-11,大関,栃東,0,1
H18-11,大関,栃東,1,0
H18-11,大関,栃東,1,0
H18-11,大関,栃東,1,0
H18-11,大関,栃東,1,0
H18-11,大関,栃東,1,0
H18-11,大関,栃東,1,0
H18-11,大関,栃東,0,1
H18-11,大関,栃東,0,1
H18-11,大関,栃東,1,0
H18-11,大関,栃東,0,1
H18-11,大関,栃東,1,0
H18-11,大関,栃東,0,1
H18-11,大関,琴欧洲,1,0
H18-11,大関,琴欧洲,1,0
H18-11,大関,琴欧洲,1,0
H18-11,大関,琴欧洲,0,1
H18-11,大関,琴欧洲,1,0
H18-11,大関,琴欧洲,0,1
H18-11,大関,琴欧洲,1,0
H18-11,大関,琴欧洲,0,1
H18-11,大関,琴欧洲,1,0
H18-11,大関,琴欧洲,1,0
H18-11,大関,琴欧洲,1,0
H18-11,大関,琴欧洲,0,1
H18-11,大関,琴欧洲,1,0
H18-11,大関,琴欧洲,0,1
H18-11,大関,琴欧洲,1,0
H18-11,大関,魁皇,1,0
H18-11,大関,魁皇,1,0
H18-11,大関,魁皇,1,0
H18-11,大関,魁皇,1,0
H18-11,大関,魁皇,1,0
H18-11,大関,魁皇,1,0
H18-11,大関,魁皇,1,0
H18-11,大関,魁皇,1,0
H18-11,大関,魁皇,0,1
H18-11,大関,魁皇,0,1
H18-11,大関,魁皇,1,0
H18-11,大関,魁皇,0,1
H18-11,大関,魁皇,1,0
H18-11,大関,魁皇,0,1
H18-11,大関,魁皇,0,1
H18-3,大関,栃東,1,0
H18-3,大関,栃東,0,1
H18-3,大関,栃東,1,0
H18-3,大関,栃東,1,0
H18-3,大関,栃東,1,0
H18-3,大関,栃東,1,0
H18-3,大関,栃東,0,1
H18-3,大関,栃東,1,0
H18-3,大関,栃東,1,0
H18-3,大関,栃東,1,0
H18-3,大関,栃東,0,1
H18-3,大関,栃東,1,0
H18-3,大関,栃東,1,0
H18-3,大関,栃東,1,0
H18-3,大関,栃東,1,0
H18-3,大関,千代大海,1,0
H18-3,大関,千代大海,1,0
H18-3,大関,千代大海,1,0
H18-3,大関,千代大海,1,0
H18-3,大関,千代大海,1,0
H18-3,大関,千代大海,0,1
H18-3,大関,千代大海,0,1
H18-3,大関,千代大海,0,1
H18-3,大関,千代大海,1,0
H18-3,大関,千代大海,1,0
H18-3,大関,千代大海,1,0
H18-3,大関,千代大海,0,1
H18-3,大関,千代大海,0,1
H18-3,大関,千代大海,0,1
H18-3,大関,千代大海,1,0
H18-3,大関,琴欧州,1,0
H18-3,大関,琴欧州,0,1
H18-3,大関,琴欧州,1,0
H18-3,大関,琴欧州,1,0
H18-3,大関,琴欧州,0,1
H18-3,大関,琴欧州,1,0
H18-3,大関,琴欧州,1,0
H18-3,大関,琴欧州,1,0
H18-3,大関,琴欧州,0,1
H18-3,大関,琴欧州,1,0
H18-3,大関,琴欧州,1,0
H18-3,大関,琴欧州,1,0
H18-3,大関,琴欧州,0,1
H18-3,大関,琴欧州,0,1
H18-3,大関,琴欧州,0,1
H18-3,大関,魁皇,0,1
H18-3,大関,魁皇,1,0
H18-3,大関,魁皇,1,0
H18-3,大関,魁皇,0,1
H18-3,大関,魁皇,0,1
H18-3,大関,魁皇,0,1
H18-3,大関,魁皇,1,0
H18-3,大関,魁皇,1,0
H18-3,大関,魁皇,0,1
H18-3,大関,魁皇,0,1
H18-3,大関,魁皇,1,0
H18-3,大関,魁皇,0,1
H18-3,大関,魁皇,1,0
H18-3,大関,魁皇,1,0
H18-3,大関,魁皇,1,0
H18-5,大関,栃東,1,0
H18-5,大関,栃東,0,1
H18-5,大関,栃東,0,1
H18-5,大関,栃東,1,0
H18-5,大関,栃東,0,1
H18-5,大関,栃東,0,1
H18-5,大関,栃東,0,1
H18-5,大関,千代大海,1,0
H18-5,大関,千代大海,1,0
H18-5,大関,千代大海,1,0
H18-5,大関,千代大海,1,0
H18-5,大関,千代大海,1,0
H18-5,大関,千代大海,1,0
H18-5,大関,千代大海,1,0
H18-5,大関,千代大海,0,1
H18-5,大関,千代大海,1,0
H18-5,大関,千代大海,1,0
H18-5,大関,千代大海,0,1
H18-5,大関,千代大海,0,1
H18-5,大関,千代大海,1,0
H18-5,大関,千代大海,0,1
H18-5,大関,千代大海,0,1
H18-5,大関,琴欧州,0,1
H18-5,大関,琴欧州,1,0
H18-5,大関,琴欧州,0,1
H18-5,大関,琴欧州,1,0
H18-5,大関,琴欧州,1,0
H18-5,大関,琴欧州,1,0
H18-5,大関,琴欧州,0,1
H18-5,大関,琴欧州,1,0
H18-5,大関,琴欧州,1,0
H18-5,大関,琴欧州,0,1
H18-5,大関,琴欧州,0,1
H18-5,大関,琴欧州,0,1
H18-5,大関,琴欧州,0,1
H18-5,大関,琴欧州,1,0
H18-5,大関,琴欧州,1,0
H18-5,大関,魁皇,0,1
H18-5,大関,魁皇,0,1
H18-5,大関,魁皇,1,0
H18-5,大関,魁皇,1,0
H18-5,大関,魁皇,1,0
H18-5,大関,魁皇,1,0
H18-5,大関,魁皇,1,0
H18-5,大関,魁皇,1,0
H18-5,大関,魁皇,1,0
H18-5,大関,魁皇,1,0
H18-5,大関,魁皇,0,1
H18-5,大関,魁皇,0,1
H18-5,大関,魁皇,0,1
H18-5,大関,魁皇,0,1
H18-5,大関,魁皇,1,0
H18-5,大関,白鵬,1,0
H18-5,大関,白鵬,1,0
H18-5,大関,白鵬,1,0
H18-5,大関,白鵬,1,0
H18-5,大関,白鵬,0,1
H18-5,大関,白鵬,1,0
H18-5,大関,白鵬,1,0
H18-5,大関,白鵬,1,0
H18-5,大関,白鵬,1,0
H18-5,大関,白鵬,1,0
H18-5,大関,白鵬,1,0
H18-5,大関,白鵬,1,0
H18-5,大関,白鵬,1,0
H18-5,大関,白鵬,1,0
H18-5,大関,白鵬,1,0
H18-7,大関,白鵬,0,1
H18-7,大関,白鵬,1,0
H18-7,大関,白鵬,1,0
H18-7,大関,白鵬,1,0
H18-7,大関,白鵬,1,0
H18-7,大関,白鵬,1,0
H18-7,大関,白鵬,1,0
H18-7,大関,白鵬,1,0
H18-7,大関,白鵬,0,1
H18-7,大関,白鵬,1,0
H18-7,大関,白鵬,1,0
H18-7,大関,白鵬,1,0
H18-7,大関,白鵬,1,0
H18-7,大関,白鵬,1,0
H18-7,大関,白鵬,1,0
H18-7,大関,魁皇,1,0
H18-7,大関,魁皇,1,0
H18-7,大関,魁皇,0,1
H18-7,大関,魁皇,1,0
H18-7,大関,魁皇,1,0
H18-7,大関,魁皇,1,0
H18-7,大関,魁皇,0,1
H18-7,大関,魁皇,0,1
H18-7,大関,魁皇,1,0
H18-7,大関,魁皇,1,0
H18-7,大関,魁皇,0,1
H18-7,大関,魁皇,1,0
H18-7,大関,魁皇,0,1
H18-7,大関,魁皇,0,1
H18-7,大関,魁皇,1,0
H18-7,大関,千代大海,1,0
H18-7,大関,千代大海,1,0
H18-7,大関,千代大海,1,0
H18-7,大関,千代大海,1,0
H18-7,大関,千代大海,0,1
H18-7,大関,千代大海,1,0
H18-7,大関,千代大海,1,0
H18-7,大関,千代大海,1,0
H18-7,大関,千代大海,1,0
H18-7,大関,千代大海,1,0
H18-7,大関,千代大海,0,1
H18-7,大関,千代大海,0,1
H18-7,大関,千代大海,0,1
H18-7,大関,千代大海,0,1
H18-7,大関,千代大海,0,1
H18-7,大関,琴欧州,0,1
H18-7,大関,琴欧州,1,0
H18-7,大関,琴欧州,0,1
H18-7,大関,琴欧州,1,0
H18-7,大関,琴欧州,1,0
H18-7,大関,琴欧州,1,0
H18-7,大関,琴欧州,1,0
H18-7,大関,琴欧州,1,0
H18-7,大関,琴欧州,0,1
H18-7,大関,琴欧州,0,1
H18-7,大関,琴欧州,0,1
H18-7,大関,琴欧州,0,1
H18-7,大関,琴欧州,0,1
H18-7,大関,琴欧州,1,0
H18-7,大関,琴欧州,1,0
H18-7,大関,栃東,1,0
H18-7,大関,栃東,1,0
H18-7,大関,栃東,1,0
H18-7,大関,栃東,1,0
H18-7,大関,栃東,1,0
H18-7,大関,栃東,1,0
H18-7,大関,栃東,1,0
H18-7,大関,栃東,1,0
H18-7,大関,栃東,0,1
H18-7,大関,栃東,0,1
H18-7,大関,栃東,0,1
H18-7,大関,栃東,0,1
H18-7,大関,栃東,0,1
H18-7,大関,栃東,0,1
H18-7,大関,栃東,0,1
H18-9,大関,白鵬,0,1
H18-9,大関,白鵬,1,0
H18-9,大関,白鵬,1,0
H18-9,大関,白鵬,1,0
H18-9,大関,白鵬,1,0
H18-9,大関,白鵬,0,1
H18-9,大関,白鵬,0,1
H18-9,大関,白鵬,1,0
H18-9,大関,白鵬,1,0
H18-9,大関,白鵬,1,0
H18-9,大関,白鵬,0,1
H18-9,大関,白鵬,1,0
H18-9,大関,白鵬,0,1
H18-9,大関,白鵬,0,1
H18-9,大関,白鵬,0,1
H18-9,大関,魁皇,0,1
H18-9,大関,魁皇,0,1
H18-9,大関,魁皇,1,0
H18-9,大関,魁皇,0,1
H18-9,大関,魁皇,0,1
H18-9,大関,魁皇,0,1
H18-9,大関,魁皇,0,1
H18-9,大関,千代大海,1,0
H18-9,大関,千代大海,1,0
H18-9,大関,千代大海,0,1
H18-9,大関,千代大海,1,0
H18-9,大関,千代大海,1,0
H18-9,大関,千代大海,0,1
H18-9,大関,千代大海,1,0
H18-9,大関,千代大海,1,0
H18-9,大関,千代大海,1,0
H18-9,大関,千代大海,0,1
H18-9,大関,千代大海,1,0
H18-9,大関,千代大海,0,1
H18-9,大関,千代大海,1,0
H18-9,大関,千代大海,1,0
H18-9,大関,千代大海,0,1
H18-9,大関,琴欧州,1,0
H18-9,大関,琴欧州,1,0
H18-9,大関,琴欧州,1,0
H18-9,大関,琴欧州,0,1
H18-9,大関,琴欧州,1,0
H18-9,大関,琴欧州,0,1
H18-9,大関,琴欧州,1,0
H18-9,大関,琴欧州,0,1
H18-9,大関,琴欧州,0,1
H18-9,大関,琴欧州,0,1
H18-9,大関,琴欧州,1,0
H18-9,大関,琴欧州,1,0
H18-9,大関,琴欧州,1,0
H18-9,大関,琴欧州,1,0
H18-9,大関,琴欧州,1,0
H18-9,大関,栃東,0,1
H18-9,大関,栃東,0,1
H18-9,大関,栃東,0,1
H18-9,大関,栃東,1,0
H18-9,大関,栃東,1,0
H18-9,大関,栃東,0,1
H18-9,大関,栃東,1,0
H18-9,大関,栃東,1,0
H18-9,大関,栃東,1,0
H18-9,大関,栃東,1,0
H18-9,大関,栃東,1,0
H18-9,大関,栃東,0,1
H18-9,大関,栃東,1,0
H18-9,大関,栃東,1,0
H18-9,大関,栃東,0,1
H19-1,大関,琴欧洲,1,0
H19-1,大関,琴欧洲,0,1
H19-1,大関,琴欧洲,0,1
H19-1,大関,琴欧洲,1,0
H19-1,大関,琴欧洲,1,0
H19-1,大関,琴欧洲,1,0
H19-1,大関,琴欧洲,1,0
H19-1,大関,琴欧洲,0,1
H19-1,大関,琴欧洲,1,0
H19-1,大関,琴欧洲,1,0
H19-1,大関,琴欧洲,1,0
H19-1,大関,琴欧洲,0,1
H19-1,大関,琴欧洲,1,0
H19-1,大関,琴欧洲,0,1
H19-1,大関,琴欧洲,0,1
H19-1,大関,魁皇,1,0
H19-1,大関,魁皇,1,0
H19-1,大関,魁皇,0,1
H19-1,大関,魁皇,1,0
H19-1,大関,魁皇,0,1
H19-1,大関,魁皇,1,0
H19-1,大関,魁皇,1,0
H19-1,大関,魁皇,0,1
H19-1,大関,魁皇,0,1
H19-1,大関,魁皇,0,1
H19-1,大関,魁皇,1,0
H19-1,大関,魁皇,0,1
H19-1,大関,魁皇,0,1
H19-1,大関,魁皇,1,0
H19-1,大関,魁皇,1,0
H19-1,大関,栃東,0,1
H19-1,大関,栃東,0,1
H19-1,大関,栃東,1,0
H19-1,大関,栃東,1,0
H19-1,大関,栃東,0,1
H19-1,大関,栃東,1,0
H19-1,大関,栃東,1,0
H19-1,大関,栃東,0,1
H19-1,大関,栃東,0,1
H19-1,大関,栃東,0,1
H19-1,大関,栃東,0,1
H19-1,大関,栃東,1,0
H19-1,大関,栃東,0,1
H19-1,大関,栃東,0,1
H19-1,大関,栃東,0,1
H19-1,大関,千代大海,1,0
H19-1,大関,千代大海,0,1
H19-1,大関,千代大海,1,0
H19-1,大関,千代大海,1,0
H19-1,大関,千代大海,1,0
H19-1,大関,千代大海,1,0
H19-1,大関,千代大海,0,1
H19-1,大関,千代大海,1,0
H19-1,大関,千代大海,1,0
H19-1,大関,千代大海,1,0
H19-1,大関,千代大海,0,1
H19-1,大関,千代大海,0,1
H19-1,大関,千代大海,1,0
H19-1,大関,千代大海,1,0
H19-1,大関,千代大海,0,1
H19-1,大関,白鵬,1,0
H19-1,大関,白鵬,0,1
H19-1,大関,白鵬,1,0
H19-1,大関,白鵬,0,1
H19-1,大関,白鵬,1,0
H19-1,大関,白鵬,1,0
H19-1,大関,白鵬,0,1
H19-1,大関,白鵬,1,0
H19-1,大関,白鵬,1,0
H19-1,大関,白鵬,1,0
H19-1,大関,白鵬,0,1
H19-1,大関,白鵬,1,0
H19-1,大関,白鵬,0,1
H19-1,大関,白鵬,1,0
H19-1,大関,白鵬,1,0
H19-11,大関,琴光喜,0,1
H19-11,大関,琴光喜,1,0
H19-11,大関,琴光喜,1,0
H19-11,大関,琴光喜,1,0
H19-11,大関,琴光喜,1,0
H19-11,大関,琴光喜,1,0
H19-11,大関,琴光喜,1,0
H19-11,大関,琴光喜,0,1
H19-11,大関,琴光喜,1,0
H19-11,大関,琴光喜,1,0
H19-11,大関,琴光喜,1,0
H19-11,大関,琴光喜,0,1
H19-11,大関,琴光喜,0,1
H19-11,大関,琴光喜,0,1
H19-11,大関,琴光喜,1,0
H19-11,大関,琴欧洲,1,0
H19-11,大関,琴欧洲,0,1
H19-11,大関,琴欧洲,1,0
H19-11,大関,琴欧洲,0,1
H19-11,大関,琴欧洲,0,1
H19-11,大関,琴欧洲,0,1
H19-11,大関,琴欧洲,0,1
H19-11,大関,千代大海,1,0
H19-11,大関,千代大海,1,0
H19-11,大関,千代大海,1,0
H19-11,大関,千代大海,1,0
H19-11,大関,千代大海,1,0
H19-11,大関,千代大海,1,0
H19-11,大関,千代大海,1,0
H19-11,大関,千代大海,0,1
H19-11,大関,千代大海,1,0
H19-11,大関,千代大海,0,1
H19-11,大関,千代大海,1,0
H19-11,大関,千代大海,1,0
H19-11,大関,千代大海,1,0
H19-11,大関,千代大海,0,1
H19-11,大関,千代大海,0,1
H19-11,大関,魁皇,0,1
H19-11,大関,魁皇,1,0
H19-11,大関,魁皇,1,0
H19-11,大関,魁皇,1,0
H19-11,大関,魁皇,0,1
H19-11,大関,魁皇,0,1
H19-11,大関,魁皇,1,0
H19-11,大関,魁皇,1,0
H19-11,大関,魁皇,0,1
H19-11,大関,魁皇,0,1
H19-11,大関,魁皇,1,0
H19-11,大関,魁皇,1,0
H19-11,大関,魁皇,0,1
H19-11,大関,魁皇,1,0
H19-11,大関,魁皇,1,0
H19-3,大関,千代大海,0,1
H19-3,大関,千代大海,1,0
H19-3,大関,千代大海,1,0
H19-3,大関,千代大海,1,0
H19-3,大関,千代大海,1,0
H19-3,大関,千代大海,0,1
H19-3,大関,千代大海,0,1
H19-3,大関,千代大海,1,0
H19-3,大関,千代大海,0,1
H19-3,大関,千代大海,1,0
H19-3,大関,千代大海,0,1
H19-3,大関,千代大海,1,0
H19-3,大関,千代大海,0,1
H19-3,大関,千代大海,0,1
H19-3,大関,千代大海,0,1
H19-3,大関,琴欧洲,0,1
H19-3,大関,琴欧洲,1,0
H19-3,大関,琴欧洲,1,0
H19-3,大関,琴欧洲,0,1
H19-3,大関,琴欧洲,1,0
H19-3,大関,琴欧洲,1,0
H19-3,大関,琴欧洲,0,1
H19-3,大関,琴欧洲,1,0
H19-3,大関,琴欧洲,1,0
H19-3,大関,琴欧洲,0,1
H19-3,大関,琴欧洲,1,0
H19-3,大関,琴欧洲,0,1
H19-3,大関,琴欧洲,0,1
H19-3,大関,琴欧洲,1,0
H19-3,大関,琴欧洲,0,1
H19-3,大関,白鵬,0,1
H19-3,大関,白鵬,1,0
H19-3,大関,白鵬,1,0
H19-3,大関,白鵬,1,0
H19-3,大関,白鵬,1,0
H19-3,大関,白鵬,1,0
H19-3,大関,白鵬,1,0
H19-3,大関,白鵬,1,0
H19-3,大関,白鵬,1,0
H19-3,大関,白鵬,1,0
H19-3,大関,白鵬,1,0
H19-3,大関,白鵬,1,0
H19-3,大関,白鵬,1,0
H19-3,大関,白鵬,0,1
H19-3,大関,白鵬,1,0
H19-3,大関,魁皇,1,0
H19-3,大関,魁皇,0,1
H19-3,大関,魁皇,0,1
H19-3,大関,魁皇,0,1
H19-3,大関,魁皇,1,0
H19-3,大関,魁皇,0,1
H19-3,大関,魁皇,1,0
H19-3,大関,魁皇,1,0
H19-3,大関,魁皇,0,1
H19-3,大関,魁皇,0,1
H19-3,大関,魁皇,1,0
H19-3,大関,魁皇,0,1
H19-3,大関,魁皇,1,0
H19-3,大関,魁皇,1,0
H19-3,大関,魁皇,1,0
H19-3,大関,栃東,1,0
H19-3,大関,栃東,1,0
H19-3,大関,栃東,1,0
H19-3,大関,栃東,1,0
H19-3,大関,栃東,1,0
H19-3,大関,栃東,1,0
H19-3,大関,栃東,1,0
H19-3,大関,栃東,0,1
H19-3,大関,栃東,0,1
H19-3,大関,栃東,1,0
H19-3,大関,栃東,0,1
H19-3,大関,栃東,0,1
H19-5,大関,白鵬,1,0
H19-5,大関,白鵬,1,0
H19-5,大関,白鵬,1,0
H19-5,大関,白鵬,1,0
H19-5,大関,白鵬,1,0
H19-5,大関,白鵬,1,0
H19-5,大関,白鵬,1,0
H19-5,大関,白鵬,1,0
H19-5,大関,白鵬,1,0
H19-5,大関,白鵬,1,0
H19-5,大関,白鵬,1,0
H19-5,大関,白鵬,1,0
H19-5,大関,白鵬,1,0
H19-5,大関,白鵬,1,0
H19-5,大関,白鵬,1,0
H19-5,大関,魁皇,1,0
H19-5,大関,魁皇,1,0
H19-5,大関,魁皇,1,0
H19-5,大関,魁皇,1,0
H19-5,大関,魁皇,1,0
H19-5,大関,魁皇,1,0
H19-5,大関,魁皇,1,0
H19-5,大関,魁皇,0,1
H19-5,大関,魁皇,1,0
H19-5,大関,魁皇,0,1
H19-5,大関,魁皇,0,1
H19-5,大関,魁皇,0,1
H19-5,大関,魁皇,1,0
H19-5,大関,魁皇,0,1
H19-5,大関,魁皇,1,0
H19-5,大関,琴欧洲,1,0
H19-5,大関,琴欧洲,1,0
H19-5,大関,琴欧洲,1,0
H19-5,大関,琴欧洲,0,1
H19-5,大関,琴欧洲,1,0
H19-5,大関,琴欧洲,1,0
H19-5,大関,琴欧洲,1,0
H19-5,大関,琴欧洲,1,0
H19-5,大関,琴欧洲,0,1
H19-5,大関,琴欧洲,0,1
H19-5,大関,琴欧洲,0,1
H19-5,大関,琴欧洲,0,1
H19-5,大関,琴欧洲,1,0
H19-5,大関,琴欧洲,1,0
H19-5,大関,琴欧洲,0,1
H19-5,大関,栃東,1,0
H19-5,大関,栃東,1,0
H19-5,大関,栃東,1,0
H19-5,大関,栃東,1,0
H19-5,大関,栃東,1,0
H19-5,大関,栃東,1,0
H19-5,大関,栃東,0,1
H19-5,大関,栃東,1,0
H19-5,大関,栃東,0,1
H19-5,大関,栃東,1,0
H19-5,大関,栃東,1,0
H19-5,大関,栃東,1,0
H19-5,大関,栃東,0,1
H19-5,大関,栃東,0,1
H19-5,大関,栃東,0,1
H19-5,大関,栃東,0,0
H19-5,大関,栃東,0,0
H19-5,大関,栃東,0,0
H19-5,大関,栃東,0,0
H19-7,大関,魁皇,1,0
H19-7,大関,魁皇,0,1
H19-7,大関,魁皇,1,0
H19-7,大関,魁皇,1,0
H19-7,大関,魁皇,1,0
H19-7,大関,魁皇,1,0
H19-7,大関,魁皇,1,0
H19-7,大関,魁皇,0,1
H19-7,大関,魁皇,1,0
H19-7,大関,魁皇,0,1
H19-7,大関,魁皇,1,0
H19-7,大関,魁皇,0,1
H19-7,大関,魁皇,0,1
H19-7,大関,琴欧洲,0,1
H19-7,大関,琴欧洲,1,0
H19-7,大関,琴欧洲,1,0
H19-7,大関,琴欧洲,1,0
H19-7,大関,琴欧洲,1,0
H19-7,大関,琴欧洲,0,1
H19-7,大関,琴欧洲,1,0
H19-7,大関,琴欧洲,0,1
H19-7,大関,琴欧洲,0,1
H19-7,大関,琴欧洲,1,0
H19-7,大関,琴欧洲,1,0
H19-7,大関,琴欧洲,0,1
H19-7,大関,琴欧洲,1,0
H19-7,大関,琴欧洲,1,0
H19-7,大関,琴欧洲,0,1
H19-7,大関,千代大海,1,0
H19-7,大関,千代大海,1,0
H19-7,大関,千代大海,0,1
H19-7,大関,千代大海,0,1
H19-7,大関,千代大海,1,0
